time,rate
0,0
31,876.806
62,889.323
92,889.3
122.9583333,858.742
152.9583333,769.567
183.9583333,577.871
214.9583333,463.484
242.9583333,402.929
274,408.258
304,441.633
335,468.613
365,457.133
396,449.355
427,459.097
457,458.9
487.9583333,463.871
517.9583333,484.133
548.9583333,505.484
579.9583333,494.065
607.9583333,542.179
639,534.71
669,543.867
700,570.903
730,563.033
761,565.387
792,548.774
822,577.8
852.9583333,576.097
882.9583333,581.267
913.9583333,540.129
944.9583333,557.774
972.9583333,620.964
1004,625.774
1034,665.167
1065,672.419
1095,659.633
1126,901.516
1157,814.258
1187,811.367
1217.958333,885.226
1247.958333,799.7
1278.958333,1047.71
1309.958333,979.194
1338.958333,1037.59
1370,1000.29
1400,955.633
1431,1036.16
1461,1023.53
1492,1068.52
1523,1136.94
1553,1184.33
1583.958333,1150.03
1613.958333,1214.97
1644.958333,1198.94
1675.958333,1206.52
1703.958333,1262.14
1735,1299.32
1765,1388.9
1796,1391.87
1826,1431.27
1857,1377.06
1888,1421.61
1918,1488
1948.958333,1432.29
1978.958333,1505.93
2009.958333,1511.52
2040.958333,1471.23
2068.958333,1385.5
2100,1430.26
2130,1500.67
2161,1598.77
2191,1548.27
2222,1787.68
2253,1835.26
2283,1738.73
2313.958333,1708.65
2343.958333,1823.73
2374.958333,1871.39
2405.958333,1753.39
2433.958333,1859.68
2465,1953.68
2495,2000.77
2526,1936.65
2556,1879.5
2587,1914.06
2618,1684.48
2648,1916.53
2678.958333,1911.06
2708.958333,1883.17
2739.958333,1852.68
2770.958333,1895.35
2799.958333,1885.24
2831,1837.52
2861,1920.63
2892,1860
2922,1869.8
2953,1916.48
2984,1824.9
3014,1859.53
3044.958333,1929.42
3074.958333,1814.8
3105.958333,1872.87
3136.958333,1858.87
3164.958333,1837
3196,1830.71
3226,1855.37
3257,1841.1
3287,1813.27
3318,1835.23
3349,1736.39
3379,1725.73
3409.958333,1805.29
3439.958333,1787.2
3470.958333,1840.97
3501.958333,1836
3529.958333,1879.61
3561,1832.06
3591,1885.7
3622,1879.16
3652,1929.93
3683,1875.9
3714,1853.65
3744,1875.27
3774.958333,1867.48
3804.958333,1924.97
3835.958333,1942.48
3866.958333,1869.61
3894.958333,1991.96
3926,1950.39
3956,1951.8
3987,1937.68
4017,1884.97
4048,1952.58
4079,1925.9
4109,1903.57
4139.958333,1876.42
4169.958333,1849.03
4200.958333,1855.32
4231.958333,1881.52
4260.958333,1913.31
4292,1946.87
4322,1906.1
4353,1933.61
4383,1918.5
4414,1928.61
4445,1882.26
4475,1861.83
4505.958333,1871.61
4535.958333,1802
4566.958333,1767.87
4597.958333,1789.97
4625.958333,1852.68
4657,1826.23
4687,1836.6
4718,1798.13
4748,1791.43
4779,1808.48
4810,1808.35
4840,1819.73
4870.958333,1794.29
4900.958333,1740.53
4931.958333,1757.1
4962.958333,1764.84
4990.958333,1763.18
