time,rate
0,0
31,159.097
59,218.286
90.04166667,172.613
120.0416667,138.5
151.0416667,147.839
181.0416667,143.667
212.0416667,160.742
243.0416667,205.484
273.0416667,224.567
304,181.032
334,206.867
365,213.355
396,203.161
424,128.893
455.0416667,167.581
485.0416667,186.8
516.0416667,185.484
546.0416667,168.5
577.0416667,143.968
608.0416667,146.097
638.0416667,142.067
669,139.032
699,156.733
730,150.194
761,163.742
790,172.517
821.0416667,157
851.0416667,147.533
882.0416667,130.839
912.0416667,134.233
943.0416667,129.355
974.0416667,128.677
1004.041667,131.167
1035,115.774
1065,133.467
1096,139.226
1127,130.645
1155,133.321
1186.041667,154.129
1216.041667,142.6
1247.041667,107.032
1277.041667,110.233
1308.041667,103.968
1339.041667,106.032
1369.041667,108.433
1400,109.645
1430,107.533
1461,116.871
1492,119.839
1520,107.714
1551.041667,106.645
1581.041667,103.767
1612.041667,76
1642.041667,78.9
1673.041667,86.871
1704.041667,75.6452
1734.041667,79.5667
1765,77.1613
1795,78.5333
1826,74.2258
1857,73.1613
1885,80.2143
1916.041667,81.1936
1946.041667,79.2667
1977.041667,49.871
2007.041667,50.2
2038.041667,49.8387
2069.041667,50.3226
2099.041667,49.7333
2130,49.5484
2160,49.6
2191,50.2581
2222,51.129
2251,50.3103
2282.041667,48.1613
2312.041667,38.2667
2343.041667,33
2373.041667,32.7667
2404.041667,33.6774
2435.041667,34.3226
2465.041667,36.5667
2496,38.5161
2526,36.9333
2557,37.4194
2588,38.0323
2616,37.25
2647.041667,38.8387
2677.041667,36.8
2708.041667,38.9355
2738.041667,39.7667
2769.041667,38.2258
2800.041667,38.6129
2830.041667,41.0333
2861,39.6129
2891,35.7
2922,38.0645
2953,37.5806
2981,37.75
3012.041667,27.871
3042.041667,39.7333
3073.041667,24.129
3103.041667,21.3333
3134.041667,17.4516
3165.041667,22.4516
3195.041667,20.3667
3226,21.7419
3256,25.3333
3287,31.9032
3318,13.8065
3346,16.3214
3377.041667,9.32258
3407.041667,7.16667
3438.041667,10.4839
3468.041667,8.8
3499.041667,9
3530.041667,10
3560.041667,10.9
3591,16.3871
3621,17.6
3652,30.3871
3683,38.3871
3712,44.0345
3743.041667,39.2903
3773.041667,36.5333
3804.041667,30.4839
3834.041667,28.4
3865.041667,29.1613
3896.041667,24.2258
3926.041667,32.8333
3957,27.6774
3987,24.7667
4018,28.0323
4049,29.9677
4077,31.4286
4108.041667,29.6774
4138.041667,29
4169.041667,25.2903
4199.041667,28
4230.041667,30.1935
4261.041667,31.2258
4291.041667,32.2333
4322,25.7742
4352,31.2
4383,26.9677
4414,35.2903
4442,28.1071
4473.041667,33.2581
4503.041667,27.4
4534.041667,28.4194
4564.041667,23.5667
4595.041667,15.3871
4626.041667,20.3871
4656.041667,19.9667
4687,15.3226
4717,23.3
4748,17.4516
4779,7.77419
4807,10.4643
4838.041667,9.12903
4868.041667,14.4333
4899.041667,16.0323
4929.041667,7.23333
4960.041667,7.87097
4991.041667,6.54839
5021.041667,16.9
5052,15.5161
5082,14.7667
5113,43.9677
5144,13
5173,8.03448
5204.041667,28.9677
5234.041667,46.6333
5265.041667,43.9677
5295.041667,70.1667
5326.041667,67.6452
5357.041667,74.7742
5387.041667,58.4
5418,43.5806
5448,40.4667
5479,81.0323
5510,136.484
5538,106.679
5569.041667,84.7742
5599.041667,82.9667
5630.041667,72.0323
5660.041667,85.6333
5691.041667,69.0323
5722.041667,72
5752.041667,58.4667
5783,35.3871
5813,54.8333
5844,56.0645
