time,rate
0,0
28,1722.5
59.04166667,1889.74
89.04166667,1899.13
120.0416667,1712.13
150.0416667,1704.1
181.0416667,1703.84
212.0416667,1668.48
242.0416667,1754.4
273,1707.58
303,2053.13
334,2018.23
365,2013.84
393,1832.5
424.0416667,2145.06
454.0416667,2284.43
485.0416667,2325.65
515.0416667,2324.43
546.0416667,2046.06
577.0416667,2050.87
607.0416667,2193.67
638,2270.74
668,2534.63
699,2561.06
730,2565.68
758,2978.46
789.0416667,2913.68
819.0416667,2803.77
850.0416667,2906.71
880.0416667,2895.87
911.0416667,2979.87
942.0416667,3098.19
972.0416667,3122.2
1003,3213.45
1033,3255.4
1064,3257.42
1095,3423.74
1124,3446.93
1155.041667,3529.29
1185.041667,3487.77
1216.041667,3525.58
1246.041667,3440.9
1277.041667,3620.87
1308.041667,3769.81
1338.041667,3772.27
1369,3675.52
1399,3663.97
1430,3856.1
1461,3899.29
1489,3871.82
1520.041667,3454.52
1550.041667,3818.77
1581.041667,3863.03
1611.041667,3897.73
1642.041667,3946.1
1673.041667,3908.19
1703.041667,3880.67
1734,3947.48
1764,4131.53
1795,4237.13
1826,4528.45
1854,4375.68
1885.041667,4354.55
1915.041667,4718.6
1946.041667,4974.35
1976.041667,5020.97
2007.041667,5489.39
2038.041667,6010.94
2068.041667,6201.9
2099,6588.36
2129,6403.7
2160,6410.97
2191,6361.55
2219,6602.11
2250.041667,6997
2280.041667,6999.2
2311.041667,7152.81
2341.041667,7356.1
2372.041667,7227.97
2403.041667,7776.1
2433.041667,7668.7
2464,7606.29
2494,7674.17
2525,7666.94
2556,7899.52
2585,7881.17
2616.041667,7980.23
2646.041667,8091.13
2677.041667,8133.55
2707.041667,8041.27
2738.041667,8145.97
2769.041667,8264.06
2799.041667,8418.17
2830,8696.52
2860,8987.33
2891,8986.1
2922,9023.94
2950,8673.75
2981.041667,8927.13
3011.041667,9445.1
3042.041667,10572.3
3072.041667,11768.3
3103.041667,12306.5
3134.041667,12523.5
3164.041667,12015.3
3195,12652.4
3225,12508.6
3256,12396.5
3287,12372.7
3315,12027.8
3346.041667,12541.1
3376.041667,12495.7
3407.041667,12890.7
3437.041667,12947
3468.041667,13176.5
3499.041667,12473.1
3529.041667,12482.7
3560,12383.5
3590,12016.6
3621,12410.4
3652,12470.9
3680,12575.8
3711.041667,12846.4
3741.041667,12642.7
3772.041667,12940.9
3802.041667,12697.1
3833.041667,12763.8
3864.041667,12642.1
3894.041667,13120.5
3925,13359
3955,13426.8
3986,13126.9
4017,13053.7
4046,12957.7
4077.041667,12780.3
4107.041667,12585.1
4138.041667,12828.8
4168.041667,12333.6
4199.041667,12257.2
4230.041667,12062.8
4260.041667,12172.6
4291,12186.8
4321,11743.6
4352,11852.9
4383,12209.1
4411,12027.9
4442.041667,11969.6
4472.041667,12514.1
4503.041667,12757.5
4533.041667,12182.2
4564.041667,11926.3
4595.041667,11646.5
4625.041667,11432.1
4656,11243.3
4686,11073.2
4717,10915
4748,10739.9
4776,10550.8
4807.041667,10247.7
4837.041667,10082
4868.041667,10001.3
4898.041667,9475.83
4929.041667,9510.19
4960.041667,9164.87
4990.041667,9097.87
5021,9079.36
5051,8800.03
5082,8713.23
5113,8761.97
5141,8977.68
5172.041667,8861.26
5202.041667,8683.27
5233.041667,8544.97
5263.041667,7955.8
5294.041667,7493.58
5325.041667,7908.13
5355.041667,8124.17
5386,8051.39
5416,7845.63
5447,7634.65
5478,7802.97
5507,7993.93
5538.041667,8109.84
5568.041667,8097.33
5599.041667,8195.77
5629.041667,8362.27
5660.041667,8255.77
5691.041667,8182.06
5721.041667,8281.67
5752,8644
5782,8284.07
5813,8711.52
5844,8806.16
5872,8802.14
5903.041667,8621.36
5933.041667,8489.17
5964.041667,8405.52
5994.041667,8637.83
6025.041667,8834.65
6056.041667,8790.52
6086.041667,8720.47
6117,8442.06
6147,8213.33
6178,8320
6209,8543.55
6237,8358.93
6268.041667,8561.13
6298.041667,8515.5
6329.041667,8766.94
6359.041667,9034.17
6390.041667,8891.58
6421.041667,8883.9
6451.041667,8825
6482,8890.03
6512,8783.2
6543,8498.52
6574,8546.58
6602,8539.86
6633.041667,8401.19
6663.041667,7973.57
6694.041667,8152.52
6724.041667,7989.97
6755.041667,7725.39
6786.041667,7568.58
6816.041667,7588.17
6847,7294.9
6877,7381.43
6908,7109.68
6939,7071.52
6968,6964.97
6999.041667,6833.45
7029.041667,6618.03
7060.041667,6393.32
7090.041667,6156.67
7121.041667,6222.39
7152.041667,6228.9
7182.041667,6132.17
7213,6199.77
7243,6362.37
7274,6443.48
7305,6410.71
7333,6476.93
7364.041667,6141.03
7394.041667,5759.83
7425.041667,5603.42
7455.041667,5616.03
7486.041667,5554.94
7517.041667,5571
7547.041667,5534.3
7578,5492.94
7608,5266.8
7639,5178.45
7670,5007.61
7698,4789.61
7729.041667,4761.39
7759.041667,4628.57
7790.041667,4508.58
7820.041667,4385.27
7851.041667,4245.39
7882.041667,4085.45
7912.041667,3878.13
7943,3913.23
7973,3854.47
8004,3811.48
8035,3720.77
8063,3622.29
8094.041667,3617.03
8124.041667,3541.9
8155.041667,3350.35
8185.041667,3363.5
8216.041667,3337.94
8247.041667,3330.23
8277.041667,3266.47
8308,3264.32
8338,3245.27
8369,3129.74
8400,3114.87
8429,3122.9
8460.041667,3176.97
8490.041667,2977.13
8521.041667,3080.29
8551.041667,3080.17
8582.041667,2996.97
8613.041667,2944.19
8643.041667,2881.8
8674,2854.61
8704,2811.13
8735,2779.9
8766,2708.97
8794,2658.46
8825.041667,2751.58
8855.041667,2771.2
8886.041667,2812.19
8916.041667,2839.93
8947.041667,2905.23
8978.041667,2856.45
9008.041667,2818.27
9039,2790.03
9069,2708.03
9100,2646.39
9131,2724.65
9159,2783.43
9190.041667,2944.03
9220.041667,2792.33
9251.041667,2723.97
9281.041667,2640.97
9312.041667,2483.97
9343.041667,2431.71
9373.041667,2414.87
9404,2438.35
9434,2391.17
9465,2387.03
9496,2400.45
9524,2420.36
9555.041667,2507.84
9585.041667,2477.57
9616.041667,2424.84
9646.041667,2335.9
9677.041667,2240.35
9708.041667,2258.68
9738.041667,2225.8
9769,2260.71
9799,2261.37
9830,2234.19
9861,2265.29
9890,2326.76
9921.041667,2256.61
9951.041667,2241.57
9982.041667,2206.71
10012.04167,2130.73
10043.04167,2149
10074.04167,2153.26
10104.04167,2098.93
10135,2093.71
10165,2078.03
10196,2095.23
10227,2065.55
10255,2058.75
10286.04167,2032.9
10316.04167,1955.27
10347.04167,1977.42
10377.04167,1982.57
10408.04167,1984.61
10439.04167,1966.13
10469.04167,2014.23
10500,2036.84
10530,2084.5
10561,2092.06
10592,2081.52
10620,2070.61
10651.04167,2020
10681.04167,2011.93
10712.04167,1935.52
10742.04167,1919.63
10773.04167,1880.68
10804.04167,1869.1
10834.04167,1874.6
10865,1848.65
10895,1807
10926,1805.97
10957,1797.32
10985,1759.11
11016.04167,1685.06
11046.04167,1681.33
11077.04167,1699
11107.04167,1714.27
