time,rate
0,0
30,75.6333
61,361.645
92,397.806
120,465.857
151.0416667,506.387
181.0416667,276.4
212.0416667,424.613
242.0416667,564.033
273.0416667,461
304.0416667,515.742
334.0416667,633.467
365,649.839
395,614.5
426,563.548
457,449.839
485,499.179
516.0416667,481
546.0416667,408.567
577.0416667,365.323
607.0416667,377.567
638.0416667,354.161
669.0416667,357.968
699.0416667,348.833
730,350.419
760,387.867
791,329.871
822,366.968
851,387.483
882.0416667,410.71
912.0416667,641.1
943.0416667,715.871
973.0416667,878.3
1004.041667,809.871
1035.041667,888.419
1065.041667,858.667
1096,761.258
1126,642.6
1157,632.613
1188,607.161
1216,594.179
1247.041667,615.71
1277.041667,671
1308.041667,594.548
1338.041667,597.133
1369.041667,582.097
1400.041667,519.452
1430.041667,504.433
1461,1376.06
1491,972.567
1522,1077.68
1553,957.742
1581,877.75
1612.041667,805.29
1642.041667,677.267
1673.041667,704.516
1703.041667,561.533
1734.041667,1793.16
1765.041667,2835.42
1795.041667,2643.13
1826,2878.58
1856,4726.6
1887,3803.39
1918,3141.26
1946,3197.39
1977.041667,3122.65
2007.041667,3334.17
2038.041667,2469.74
2068.041667,2595.77
2099.041667,2355.48
2130.041667,2209.52
2160.041667,2214.43
2191,2039.77
2221,2020.83
2252,1891.03
2283,1955.35
2312,1908.48
2343.041667,1588.81
2373.041667,1241.73
2404.041667,1442.42
2434.041667,1478.27
2465.041667,1781.13
2496.041667,1688.16
2526.041667,1645
2557,1620.16
2587,1566.07
2618,1501.42
2649,1421.87
2677,1407.46
2708.041667,1355.35
2738.041667,1193.17
2769.041667,1139.61
2799.041667,1159.2
2830.041667,1191.45
2861.041667,1099.87
2891.041667,1129.77
2922,1123.29
2952,1086.03
2983,990.806
