time,rate
0,0
31,6.12903
61,45.2333
91.95833333,39.4516
121.9583333,45.5667
152.9583333,37.2581
183.9583333,41.0645
211.9583333,41.2857
243,59.7742
273,78
304,76.3548
334,68.4667
365,67.1936
396,77.0645
426,82.3333
456.9583333,76.4516
486.9583333,73
517.9583333,68.9677
548.9583333,63
576.9583333,63.8571
608,84.7419
638,133.7
669,122.419
699,103.167
730,104
761,71.4839
791,56.3333
821.9583333,74.9032
851.9583333,83.6
882.9583333,85.129
913.9583333,106.226
942.9583333,112.138
974,103.935
1004,112.433
1035,115.387
1065,112.7
1096,110.065
1127,108.323
1157,94.2667
1187.958333,105.419
1217.958333,103.733
1248.958333,98.2258
1279.958333,87.1936
1307.958333,91.4643
1339,90.2581
1369,86.4333
1400,91.5484
1430,91.2667
1461,87.2581
1492,89
1522,87.2
1552.958333,83.5484
1582.958333,74.4667
1613.958333,91.6129
1644.958333,85.7742
1672.958333,83.4286
1704,82.2903
1734,74.1667
1765,83.4194
1795,88.3
1826,88.2581
1857,89.7742
1887,92.4333
1917.958333,94.4839
1947.958333,93.5333
1978.958333,96.9355
2009.958333,94.8387
2037.958333,100.429
2069,95.2903
2099,104.4
2130,102.355
2160,97.3333
2191,102.065
2222,102.581
2252,92.7
2282.958333,103.516
2312.958333,146.533
2343.958333,150.581
2374.958333,156.484
2403.958333,155.897
2435,165.258
2465,162.3
2496,166.806
2526,151.733
2557,164
2588,162.452
2618,156.733
2648.958333,151.871
2678.958333,153.067
2709.958333,148.774
2740.958333,131.355
2768.958333,152.107
2800,161.613
2830,151.733
2861,145.806
2891,146.533
2922,139.935
2953,142.355
2983,143.333
3013.958333,148.355
3043.958333,150.667
3074.958333,132.355
3105.958333,142.226
3133.958333,129.857
3165,138.548
3195,116.467
3226,139.516
3256,132.967
3287,131.839
3318,128.839
3348,130.167
3378.958333,118.645
3408.958333,113.267
3439.958333,132.484
3470.958333,121.032
3498.958333,115.607
3530,122
3560,118.867
3591,107.032
3621,114.167
3652,110.258
3683,100.548
3713,112.967
3743.958333,107.516
3773.958333,106.133
3804.958333,115.806
3835.958333,100.258
3864.958333,116.724
3896,108.613
3926,110.667
3957,108.194
3987,109.3
4018,111.71
4049,106.548
4079,92.8
4109.958333,104.129
4139.958333,108.967
4170.958333,107.032
4201.958333,106
4229.958333,107.036
4261,107.161
4291,63.3
4322,122.161
4352,115.667
4383,118.226
4414,114.516
4444,119.967
4474.958333,111.29
4504.958333,112.6
4535.958333,111.355
4566.958333,113.452
4594.958333,109.857
4626,100.129
4656,109.333
4687,106.419
4717,99.6667
4748,98.6452
4779,99.871
4809,103.367
4839.958333,99.3871
4869.958333,93.7
4900.958333,100.194
4931.958333,70.3871
4959.958333,68.7143
4991,99.7097
5021,95.2667
5052,104.903
5082,100.5
5113,96.2581
5144,97.871
5174,95.4333
5204.958333,94.4194
5234.958333,93.8
5265.958333,94.2581
5296.958333,74.6774
5325.958333,89.7931
5357,97.3871
5387,95.4667
5418,92.5161
5448,89.8
5479,93.3548
5510,93.4194
5540,89.8667
5570.958333,91.3548
5600.958333,92.3667
5631.958333,87.0323
5662.958333,92.6129
5690.958333,87.3929
5722,77.129
5752,86.1
5783,81.8065
5813,91.7
5844,87.3548
5875,86.7742
5905,88.1
5935.958333,90.4839
5965.958333,90.9
5996.958333,76.9677
6027.958333,82.7419
6055.958333,101.464
6087,95.4516
6117,92.3333
6148,97.5161
6178,91.8667
6209,100.226
6240,91.2258
6270,95.1667
6300.958333,93.129
6330.958333,91.2667
6361.958333,93.2581
6392.958333,85
6420.958333,70.8929
6452,94.9355
6482,90.2667
6513,83.2903
6543,85.3333
6574,83.8065
6605,85.5161
6635,80.2
6665.958333,84.6452
6695.958333,85.4333
6726.958333,79.4194
6757.958333,80.9677
6786.958333,81.5517
6818,80.9032
6848,77.9667
6879,77.6452
6909,82.4
6940,76.0968
6971,77.3871
7001,78.8667
7031.958333,77.2903
7061.958333,79.1
7092.958333,77.2581
7123.958333,75.6452
7151.958333,75.25
7183,68.8387
7213,77.6
7244,75.5161
7274,71.1667
7305,71.4516
7336,68.6129
7366,69.4
7396.958333,71.7742
7426.958333,71.1333
7457.958333,70.0323
7488.958333,70.0645
7516.958333,69.5
7548,68.8065
7578,65.7667
7609,67.5484
7639,67.8333
7670,65.2581
7701,66.2581
7731,65.9667
7761.958333,66.4194
7791.958333,67.2
7822.958333,52.2581
7853.958333,66.5161
7881.958333,68.9643
7913,64.8065
7943,67.1667
7974,67.7097
8004,62.6
8035,64.871
8066,64.8387
8096,58.1
8126.958333,67.8065
8156.958333,68.8333
8187.958333,67.1613
8218.958333,66.6129
8247.958333,60.4828
8279,64.9032
8309,65.8333
8340,65.3548
8370,62.0667
8401,63.4516
8432,60.5806
8462,59.7
8492.958333,67.0323
8522.958333,64.7
8553.958333,64.3548
8584.958333,62.3871
8612.958333,65.0714
8644,62.9355
8674,60.4333
8705,60.2903
8735,57.9333
8766,61.5484
8797,58.4194
8827,58.2
8857.958333,60.3871
8887.958333,59.7333
8918.958333,59.6452
8949.958333,83.129
8977.958333,95.4286
9009,87.6774
9039,78.6667
9070,73.1936
9100,75.2
9131,71.1613
9162,70.3871
9192,67.7333
9222.958333,68.4194
9252.958333,70.1
9283.958333,63.7742
9314.958333,70.7097
9342.958333,68.25
9374,64.4839
9404,66.0333
9435,63.3548
9465,60.7
9496,60.0968
9527,61.8387
9557,60.0333
9587.958333,60.9677
9617.958333,57.6667
9648.958333,61.2581
9679.958333,62.5806
9708.958333,61.2414
9740,57.8065
9770,60.4333
9801,55.3871
9831,56.2
9862,55.9032
9893,49.0323
9923,50.3
9953.958333,53.1613
9983.958333,51.6333
10014.95833,53.1613
10045.95833,43.6129
10073.95833,49.2857
10105,53.2258
10135,47.6333
10166,49.0645
10196,50.2
10227,50.6774
10258,44.6452
10288,51.2667
10318.95833,50.0323
10348.95833,47.3667
10379.95833,50.129
10410.95833,49.1936
10438.95833,48.8571
10470,48.3226
10500,48.2
10531,48.4839
10561,47.4333
10592,47.9355
10623,46.5484
10653,47.5
10683.95833,49.1936
10713.95833,48.6667
10744.95833,49.2258
10775.95833,48.7419
10803.95833,48
10835,49.7419
10865,48.7667
10896,49.2258
10926,48.5667
10957,47.6452
10988,48.5161
11018,46.2333
11048.95833,47.6452
11078.95833,48.5333
11109.95833,46.4194
11140.95833,49.5484
11169.95833,47.7241
11201,46.5484
11231,47.6
11262,43.9677
11292,47.0333
11323,50.2258
11354,56.7419
11384,62.7
11414.95833,94.5484
11444.95833,113.433
11475.95833,111.935
11506.95833,111.968
11534.95833,98.6429
11566,141.161
11596,125.833
11627,114.581
11657,103.967
11688,115.484
11719,113.129
11749,123.733
11779.95833,120.387
11809.95833,110.333
11840.95833,118.097
11871.95833,117.71
11899.95833,111.286
11931,110.581
11961,104.433
11992,104.613
12022,107.267
12053,109.097
12084,102.161
12114,100.533
12144.95833,100.258
12174.95833,108.6
12205.95833,98.5161
12236.95833,90.2903
12264.95833,96.7143
12296,91.4839
12326,86.5667
12357,86.9355
12387,87.7
12418,100.161
12449,98.1613
12479,72.9
12509.95833,89.5806
12539.95833,93.6333
12570.95833,85.5161
12601.95833,85.129
12630.95833,83.7241
12662,85.2581
12692,79.3333
12723,84.1613
12753,82.8667
12784,86.6774
12815,82.871
12845,73.5
12875.95833,77.8065
12905.95833,80.7333
12936.95833,79.4194
12967.95833,75.2581
12995.95833,77.3571
13027,76.2258
13057,77.6333
13088,74.4839
13118,76.5
13149,76.5161
13180,79.0645
13210,81.2667
13240.95833,79.2903
13270.95833,75.4667
13301.95833,77
13332.95833,72.5161
13360.95833,76.6071
13392,75.9032
13422,73.6667
13453,72.7742
13483,72.1667
13514,71.3548
13545,70.7419
13575,69.4
13605.95833,67.0645
13635.95833,68.7333
13666.95833,66.871
13697.95833,66.6774
13725.95833,63.7143
13757,63.8065
13787,65.7667
13818,62.0968
13848,63.0667
13879,56.5806
13910,55.8065
13940,54.7333
13970.95833,52.0968
14000.95833,67.7667
14031.95833,85.7742
14062.95833,89.0968
14091.95833,76.3793
14123,123.548
14153,127.167
14184,144.419
14214,124.633
14245,120.935
14276,106.484
14306,99.9
14336.95833,99.7419
14366.95833,89.3667
14397.95833,87.0323
14428.95833,81.5484
14456.95833,75.1786
14488,75.0968
14518,83.3667
14549,89.3226
14579,101.233
14610,106.903
14641,96.4839
14671,112.233
14701.95833,117.968
14731.95833,102.033
14762.95833,77.3548
14793.95833,91.7097
14821.95833,75.2857
14853,92.6774
14883,76.8667
14914,77.7742
14944,75.4333
14975,71.9032
15006,70.6129
15036,69.7333
15066.95833,66.6129
15096.95833,68.5
15127.95833,66.3226
15158.95833,62.8387
15186.95833,62.5357
15218,52.129
15248,56.9333
15279,58.4839
15309,49.4
15340,58.0645
15371,55.9355
15401,56.5667
15431.95833,52.871
15461.95833,52.9667
15492.95833,56.5806
15523.95833,55.0645
15552.95833,55.5172
15584,53.9677
15614,52.0333
15645,51.2581
15675,46.3333
15706,52.5484
15737,52.9677
15767,52.1
15797.95833,50.0323
15827.95833,48.4333
15858.95833,49.2581
15889.95833,49.6452
15917.95833,46.8214
15949,46.3226
15979,45.4667
16010,44.8065
16040,44.5333
16071,43.9032
16102,43.6774
16132,42.4
16162.95833,41.7419
16192.95833,41.2
16223.95833,43.2581
16254.95833,43.1936
16282.95833,43.8214
16314,41.8387
16344,42.1667
16375,41.3226
16405,45.8333
16436,42.7419
16467,42.0968
16497,44.7333
16527.95833,44.4194
16557.95833,44.8
16588.95833,40.9355
16619.95833,38
16647.95833,39.6071
16679,44.8065
16709,42.6333
16740,42.1613
16770,41.9333
16801,40.4516
16832,39.9355
16862,29.5333
16892.95833,40.4839
16922.95833,42.3333
16953.95833,41.9032
16984.95833,41
