time,rate
0,0
31,1973.52
62,1991.55
91,2088.24
122.0416667,1967.77
152.0416667,2019.83
183.0416667,2102.03
213.0416667,2002.37
244.0416667,2111.58
275.0416667,2109.13
305.0416667,2088.83
336,1892.81
366,1877.5
397,1915.26
428,1829.55
456,2013.86
487.0416667,1964.65
517.0416667,1844.37
548.0416667,1895.74
578.0416667,2029.73
609.0416667,2076
640.0416667,2018.68
670.0416667,2004.5
701,1966.77
731,2012.87
762,2027.42
793,2120.52
821,2114.64
852.0416667,2128.35
882.0416667,2209.57
913.0416667,2088.26
943.0416667,2044.33
974.0416667,1935.81
1005.041667,1914.26
1035.041667,1992.17
1066,1953.87
1096,1943.5
1127,1912.77
1158,1896.68
1186,1860.21
1217.041667,1868.39
1247.041667,1799.7
1278.041667,1686.45
1308.041667,1769
1339.041667,1721.48
1370.041667,1703.97
1400.041667,1704.17
1431,1720.48
1461,1669.03
1492,1672.45
1523,1646.9
1552,1654.34
1583.041667,1606.55
1613.041667,1571.43
1644.041667,1565.13
1674.041667,1518.33
1705.041667,1505
1736.041667,1526.16
1766.041667,1501.57
1797,1486.42
1827,1527.57
1858,1514.1
1889,1500.26
1917,1473.93
1948.041667,1461.16
1978.041667,1431.6
2009.041667,1389.45
2039.041667,1356.67
2070.041667,1363.29
2101.041667,1353.58
2131.041667,1375.37
2162,1361.45
2192,1384.17
2223,1333.71
2254,1377.32
2282,1365.25
2313.041667,1337.35
2343.041667,1307.47
2374.041667,1286.81
2404.041667,1293.97
2435.041667,1248.52
2466.041667,1260.45
2496.041667,1269.33
2527,1266.16
2557,1279.03
2588,1261.26
2619,1246.52
2647,1205.04
2678.041667,1214.42
2708.041667,1188.13
2739.041667,1139.48
2769.041667,1120.77
2800.041667,1107.52
2831.041667,1122
2861.041667,1126.97
2892,1110.87
2922,1134.3
2953,1125.61
2984,1146.55
3013,1149.76
3044.041667,1107.84
3074.041667,1090.03
3105.041667,1080.55
3135.041667,1038
3166.041667,1074.71
3197.041667,989.806
