time,rate
0,0
30,622.3
60.95833333,610.645
90.95833333,640.4
121.9583333,646.774
152.9583333,664.032
180.9583333,665
212,694.484
242,683.9
273,645.677
303,653.033
334,643.839
365,635.613
395,654.8
425.9583333,670.452
455.9583333,675.9
486.9583333,715.323
517.9583333,723.871
545.9583333,718.821
577,711.323
607,705.033
638,709.355
668,725.567
699,715.742
730,709.806
760,665.467
790.9583333,722
820.9583333,709.9
851.9583333,695.742
882.9583333,708.677
910.9583333,737.893
942,726.936
972,724.633
1003,726.194
1033,729.6
1064,736.677
1095,632
1125,633.167
1155.958333,623.194
1185.958333,624.333
1216.958333,631.355
1247.958333,638.419
1276.958333,636.448
1308,657.871
1338,655.333
1369,592.677
1399,641.133
1430,630.161
1461,618.452
1491,644.367
1521.958333,551.194
1551.958333,587.3
1582.958333,668.129
1613.958333,659.516
1641.958333,654.964
1673,659.871
1703,647.833
1734,595.194
1764,582.7
1795,526.936
1826,469.355
1856,484.833
1886.958333,469.355
1916.958333,478.133
1947.958333,512.387
1978.958333,500.194
2006.958333,639.643
2038,597.419
2068,667.2
2099,752.742
2129,813.1
2160,854.065
2191,912.484
2221,959.4
2251.958333,1156.58
2281.958333,1265.1
2312.958333,1423.74
2343.958333,1515.65
2371.958333,1601.64
2403,1682.55
2433,1850.77
2464,1971.84
2494,2204.43
2525,2275.52
2556,2395.61
2586,2491.97
2616.958333,2651.87
2646.958333,2757.9
2677.958333,2490.81
2708.958333,2668.48
2737.958333,2722.14
2769,2771.84
2799,2818.1
2830,2855.58
2860,2838.23
2891,2829.48
2922,2815.39
2952,2905.27
2982.958333,2915.39
3012.958333,3016.43
3043.958333,2959.32
3074.958333,2906.13
3102.958333,2861.64
3134,2871.1
3164,2907
3195,2967.48
3225,2877.37
3256,3004.42
3287,3141.74
3317,3028.93
3347.958333,3011.55
3377.958333,3020.27
3408.958333,2793.45
3439.958333,3075.61
3467.958333,3256.57
3499,3437.97
3529,3441.2
3560,3381.16
3590,3377.27
3621,3381.13
3652,3460.13
3682,3497.77
3712.958333,3671.16
3742.958333,3833.03
3773.958333,3772.97
3804.958333,3719.1
3832.958333,3904.18
3864,3869.58
3894,3847.8
3925,3942.1
3955,3955.47
3986,3944.29
4017,4015.97
4047,3959.97
4077.958333,4055.29
4107.958333,4074.67
4138.958333,4131.03
4169.958333,4093.26
4198.958333,4247.48
4230,4232.03
4260,3962.9
4291,3705.06
4321,3757.7
4352,3873.87
4383,3942.16
4413,3990.43
4443.958333,4449
4473.958333,4414
4504.958333,4306.58
4535.958333,4506.74
4563.958333,4451.89
4595,4540.48
4625,4493.53
4656,4370.58
4686,4364.5
4717,4375
4748,4298.35
4778,4355.43
4808.958333,4396.94
4838.958333,4353.53
4869.958333,4399
4900.958333,4347.48
4928.958333,4255.04
4960,4304.39
4990,4206.67
5021,4086.19
5051,4073.43
5082,3933.61
5113,4132.45
5143,3964.6
5173.958333,3930.9
5203.958333,3883.37
5234.958333,3764.84
5265.958333,3645.55
5293.958333,3670.29
5325,3723.77
5355,3753.87
5386,3641.61
5416,3575.77
5447,3519.9
5478,3469.94
5508,3488.13
5538.958333,3467.42
5568.958333,3476.37
5599.958333,3471.48
5630.958333,3397.61
5659.958333,3393.45
5691,3309.26
5721,3319.93
5752,3287.35
5782,3232.03
5813,3240.9
5844,3228.52
5874,3157.37
5904.958333,3021.03
5934.958333,3237.8
5965.958333,3270.35
5996.958333,3294.35
6024.958333,3242.61
6056,3282.52
6086,3258.47
6117,3152.87
6147,3087.77
6178,3098.97
6209,3035.84
6239,3020.87
6269.958333,3013.84
6299.958333,2992.87
6330.958333,2963.13
6361.958333,2915.06
6389.958333,2759.89
6421,2848.19
6451,2809.47
6482,2869.68
6512,2754.77
6543,2772.97
6574,2743.16
6604,2678.4
6634.958333,2750.23
6664.958333,2724
6695.958333,2715.77
6726.958333,2663.29
6754.958333,2577.25
6786,2620.1
6816,2550.13
6847,2492.74
6877,2484
6908,2443.61
6939,2485.35
6969,2323.27
6999.958333,2312.68
7029.958333,2251.7
7060.958333,2180.68
7091.958333,2164.52
7120.958333,2091.62
7152,2165.77
7182,2074.77
7213,2119.55
7243,2073.9
7274,2049.94
7305,2031.13
7335,2058.83
7365.958333,2038.81
7395.958333,2114.87
7426.958333,1983.9
7457.958333,2009.81
7485.958333,1954.07
7517,2004.58
7547,1964.43
7578,2007.65
7608,2001.47
7639,1951.65
7670,1955.13
7700,1921.47
7730.958333,1890.16
7760.958333,1862.4
7791.958333,1883.74
7822.958333,1870.87
7850.958333,1887.46
7882,1875.58
7912,1823
7943,1841.94
7973,1782.93
8004,1743.1
8035,1727.81
8065,1772.6
8095.958333,1821.71
8125.958333,1805.57
8156.958333,1792.84
8187.958333,1803.39
8215.958333,1771.57
8247,1790.97
8277,1703.37
8308,1751.68
8338,1734.3
8369,1724.68
8400,1687.68
8430,1770.33
8460.958333,1766.29
8490.958333,1876.57
8521.958333,1898.55
8552.958333,1841.97
8581.958333,1879.97
8613,1866.9
8643,1971.3
8674,1999.06
8704,1981.5
8735,1985.06
8766,1964.52
8796,1973.53
8826.958333,1917.1
8856.958333,1928.03
8887.958333,1987.16
8918.958333,1973.03
8946.958333,1942.18
8978,1932.97
9008,1834.8
9039,1847.94
9069,1818.7
9100,1807.65
9131,1798.58
9161,1780.9
9191.958333,1738.55
9221.958333,1718.73
9252.958333,1692.55
9283.958333,1671.03
9311.958333,1629.68
9343,1589.81
9373,1603
9404,1653.58
9434,1600.9
9465,1566.87
9496,1567.06
9526,1552.93
9556.958333,1507.74
9586.958333,1571.93
9617.958333,1588.55
9648.958333,1575.61
9676.958333,1562.61
9708,1545.74
9738,1573.97
9769,1596.29
9799,1615.33
9830,1585.55
9861,1555.94
9891,1529.43
9921.958333,1551.87
9951.958333,1541.47
9982.958333,1550.52
10013.95833,1492.13
10042.95833,1538.83
10074,1515.23
10104,1488.57
10135,1469.16
10165,1481.1
10196,1495.1
10227,1525.84
10257,1536.63
10287.95833,1499.61
10317.95833,1549.27
10348.95833,1570.94
10379.95833,1562.13
10407.95833,1502.86
10439,1471.61
10469,1466.7
10500,1426.84
10530,1437.77
10561,1366.42
10592,1301.9
10622,1322.27
10652.95833,1318.52
10682.95833,1358.3
10713.95833,1405.42
10744.95833,1456.94
10772.95833,1459.07
10804,1463.77
10834,1508.17
10865,1515.87
10895,1579.97
10926,1604.94
10957,1604.65
10987,1577.83
11017.95833,1616.45
11047.95833,1567.57
11078.95833,1551.39
11109.95833,1537.23
11137.95833,1612.57
11169,1639.81
11199,1697.87
11230,1659.48
11260,1680.43
11291,1702.39
11322,1711.81
11352,1675.97
11382.95833,1578.94
11412.95833,1613.03
11443.95833,1585.55
11474.95833,1585.32
11503.95833,1652.1
11535,1615.29
11565,1675.4
11596,1641.06
11626,1693.87
11657,1785.65
11688,1909.94
11718,1944.07
11748.95833,1887.81
11778.95833,1864.23
11809.95833,1906.45
11840.95833,1891.26
11868.95833,1929.32
11900,1886.45
11930,1895.1
11961,1946.58
11991,1978.1
12022,1978.45
12053,1972.65
12083,1976.8
12113.95833,1984.58
12143.95833,2017.43
12174.95833,2074.9
12205.95833,2089.84
12233.95833,2121.57
12265,2074.71
12295,2083.53
12326,2051.68
12356,2018.73
12387,1982.94
12418,1970.48
12448,1938.3
12478.95833,1963.9
12508.95833,1974.73
12539.95833,2016.81
12570.95833,2019.87
12598.95833,2037.29
12630,2068.29
12660,2002.4
12691,2017.81
12721,1914.13
12752,1949.26
12783,2130.58
12813,2171.77
12843.95833,2230.23
12873.95833,2398.63
12904.95833,2455.1
12935.95833,2605.61
12964.95833,2617.1
12996,2617.42
13026,2577.77
13057,2851.94
13087,2875.03
13118,2870.9
13149,2831.84
13179,2863.77
13209.95833,2808.45
13239.95833,2805.97
13270.95833,2877.35
13301.95833,2823.94
13329.95833,2981.54
13361,3078.29
13391,2998.47
13422,3004.42
13452,2959.23
13483,2947.35
13514,2891.61
13544,2871.43
13574.95833,2853.23
13604.95833,2818.6
13635.95833,2786.94
13666.95833,2766.97
13694.95833,2750.07
13726,2685.32
13756,2555
13787,2505.55
13817,2414
13848,2323.48
13879,2348.94
13909,2289.5
13939.95833,2229.19
13969.95833,2192.4
14000.95833,2025.58
14031.95833,2034.68
14059.95833,2007.5
14091,2008.58
14121,2035.53
14152,1989.71
14182,1998.8
14213,2007.87
14244,1977.42
14274,1981.57
14304.95833,1997.03
14334.95833,1982.43
14365.95833,1984.42
14396.95833,1944.29
14425.95833,1930.31
14457,1967.48
14487,1997.8
14518,1979.45
14548,1964.77
14579,1895.81
14610,1853.03
14640,1849.03
14670.95833,1849.81
14700.95833,1835.53
14731.95833,1938.9
14762.95833,1989.03
14790.95833,1963.43
14822,1950.39
14852,1848.37
14883,1832.58
14913,1814.37
14944,1812.94
14975,1733.68
15005,1729
15035.95833,1657.61
15065.95833,1664.9
15096.95833,1632.52
15127.95833,1678.45
15155.95833,1698.11
15187,1698.61
15217,1687.77
15248,1675.35
15278,1576.97
15309,1600.94
15340,1564.81
15370,1575.9
15400.95833,1540.42
15430.95833,1572.5
15461.95833,1586.1
15492.95833,1531.94
15520.95833,1528.57
15552,1538.61
15582,1462
15613,1486.81
15643,1470.9
15674,1431.03
15705,1448.81
15735,1430.47
15765.95833,1432.48
15795.95833,1453.7
15826.95833,1440.06
15857.95833,1402.13
15886.95833,1457.69
15918,1448.55
15948,1390.2
15979,1420.13
16009,1380.5
16040,1353.16
16071,1349.84
16101,1260.67
16131.95833,1276.48
16161.95833,2.86667
16192.95833,1248.13
16223.95833,1288.39
16251.95833,1307.61
16283,1270.35
16313,1298.93
16344,1269.97
16374,1291.97
16405,1289.26
16436,1308.81
16466,1296.9
16496.95833,1308.19
16526.95833,1335.33
16557.95833,1310.48
16588.95833,2621.81
16616.95833,1265.07
16648,1265.26
16678,1256.47
16709,1255.94
16739,1230
16770,1192
16801,1200.65
16831,1193.17
16861.95833,1168.65
16891.95833,1171.07
16922.95833,1212.58
16953.95833,1205.61
16981.95833,1188.86
17013,1214.94
17043,1209.37
17074,1166.9
17104,1188.07
17135,1161.77
17166,1186.55
17196,1192.33
17226.95833,1174.84
17256.95833,1168.73
17287.95833,1179.03
17318.95833,1139.58
17347.95833,1188.55
17379,1200.74
17409,1179.97
17440,1153.23
17470,1188.77
17501,1174.42
17532,1191.48
17562,1191.13
17592.95833,1197.87
17622.95833,1197.4
17653.95833,1187.1
17684.95833,1188.65
17712.95833,1181
17744,1162.16
17774,1141.13
17805,1141.35
17835,1125.27
17866,1150.87
17897,1122.61
17927,1107.67
17957.95833,1094.84
17987.95833,1082.73
18018.95833,1077.68
18049.95833,1043.39
18077.95833,1037.61
18109,1028.81
18139,1006.13
18170,1014.32
18200,1022.53
18231,990.871
18262,1006.45
18292,982.167
18322.95833,1003.94
18352.95833,1001.8
18383.95833,990.323
18414.95833,994.065
18442.95833,981.607
18474,971.806
18504,948.433
18535,962.613
18565,985.5
18596,937.29
18627,948
18657,922.167
18687.95833,947.452
18717.95833,973.667
18748.95833,957.226
18779.95833,1000.39
18808.95833,979.31
18840,976.645
18870,1017.13
18901,1010.1
18931,963.7
18962,953.581
18993,934
19023,944.033
19053.95833,948.161
19083.95833,992.333
19114.95833,960.774
19145.95833,953.645
19173.95833,939.786
19205,919.355
19235,900.5
19266,863.484
19296,874.1
19327,886.806
19358,858.355
19388,843.033
19418.95833,876.29
19448.95833,879.767
19479.95833,868.936
19510.95833,867.936
19538.95833,870.286
19570,863.419
19600,846.833
19631,839.258
19661,828.167
19692,831.936
19723,811.097
19753,799.633
19783.95833,803.71
19813.95833,794.833
19844.95833,785
19875.95833,820.806
19903.95833,797.25
19935,783.194
19965,776.167
19996,771.097
20026,780.367
20057,780.871
20088,773.355
20118,754.633
20148.95833,771.452
20178.95833,744.733
20209.95833,730.484
20240.95833,725.548
20269.95833,693.241
20301,696
20331,679.267
20362,698.548
20392,698.6
20423,678.387
20454,688.484
20484,678.6
20514.95833,660.548
20544.95833,666.3
20575.95833,654.065
20606.95833,651.871
20634.95833,637.571
20666,634.226
20696,637.967
20727,622.194
20757,603.2
20788,586.968
20819,577.871
20849,566.5
20879.95833,615.871
20909.95833,608.267
20940.95833,615.903
